label,duration,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,file,strain
complex,0.0645,50200,53200,53200,52200,52700,54600,55600,55600,55100,,T0000141,SD
complex,0.0814,49300,50200,,,56100,,54600,53700,53200,53200,T0000141,SD
complex,0.0302,50200,50700,51200,52200,52200,51700,50700,,52700,,T0000141,SD
complex,0.0875,52700,55100,,,56600,57100,57600,58500,59000,58100,T0000141,SD
complex,0.2176,,,,,58500,57100,58500,59500,59500,59500,T0000141,SD
complex,0.0896,41500,42900,45800,,47300,46800,45400,45800,45800,46800,T0000141,SD
upward ramp,0.0215,,47300,48800,49300,,,50200,50200,50700,51200,T0000152,SD
upward ramp,0.0153,57100,57600,62000,62900,63400,63900,64400,64900,64900,,T0000152,SD
upward ramp,0.0225,,,,,,,,,,,T0000152,SD
upward ramp,0.0256,,39500,40500,41500,41900,43400,44400,44900,45800,,T0000152,SD
upward ramp,0.0307,37500,37500,38500,39000,39000,39500,40000,40500,41000,41900,T0000152,SD
upward ramp,0.0332,46800,48800,50200,50700,51700,52200,52700,52700,52200,52700,T0000152,SD
upward ramp,0.0128,,47800,47800,50200,51200,52200,52700,52700,52700,,T0000152,SD
upward ramp,0.0168,46800,47300,47800,48800,49300,49300,,50700,50200,,T0000152,SD
upward ramp,0.0122,47300,47300,48800,49300,49300,51700,52200,51700,,,T0000152,SD
upward ramp,0.0245,46300,49800,50700,52200,52200,52700,52700,54100,55600,56600,T0000152,SD
upward ramp,0.0184,,62900,63400,65900,67800,,68300,69300,,,T0000152,SD
upward ramp,0.0215,51700,52200,52700,52700,53200,53700,54100,54100,54600,55100,T0000152,SD
upward ramp,0.0215,,45800,,47800,48300,49300,49800,50200,51700,,T0000152,SD
upward ramp,0.0194,69800,,74200,75600,76600,78100,79500,81500,81500,,T0000152,SD
upward ramp,0.0128,,45800,47300,47800,48800,49300,49800,51200,51200,,T0000152,SD
upward ramp,0.0148,,45400,45800,46800,46800,48800,47800,49300,49800,50700,T0000152,SD
upward ramp,0.0128,46800,47300,47300,50200,50700,51200,51700,52200,52200,52200,T0000152,SD
,0.0081,,,,,,,,,,,T0000152,SD
,0.1054,,,,,,,,,37500,,T0000152,SD
,0.0266,74700,,,,,,,,,,T0000152,SD
,0.0158,,,,,,,,,51700,,T0000152,SD
trill-f,0.0363,55600,56100,57600,58100,58100,60500,60000,61000,62000,33600,T0000152,SD
step up,0.0409,,,,44400,43400,,,,,63900,T0000152,SD
step up,0.0399,,,,53700,54100,,,,,,T0000152,SD
step up,0.0824,,45800,44400,42900,,,,,52700,,T0000152,SD
step up,0.0312,,,,47800,,,,,65400,67300,T0000152,SD
step up,0.0358,38500,38500,38500,38500,,,,,50700,,T0000152,SD
step up,0.0455,,43900,,,,43900,,,,,T0000152,SD
step up,0.0327,46800,47800,48300,47800,47800,47300,46800,46300,,,T0000152,SD
step up,0.0194,,,,47300,,,,,,,T0000152,SD
step up,0.0445,,44900,45400,44400,,43400,44400,,63900,,T0000152,SD
step up,0.0798,44400,44400,44400,44900,45800,47800,47800,47300,,,T0000152,SD
step up,0.1479,38500,39500,38500,37500,37100,,,52200,53700,,T0000152,SD
step up,0.0337,46300,47300,46800,46800,46300,45800,45400,43900,66400,63400,T0000152,SD
step up,0.1018,,,,,,38000,39000,,49300,,T0000152,SD
step up,0.0189,,63900,62500,,,,,91700,,,T0000152,SD
step up,0.0348,45400,45800,45400,44900,43900,,,,,,T0000152,SD
step up,0.0209,47300,47300,47800,47300,47300,46800,46800,,,,T0000152,SD
step up,0.0522,,,41500,44400,42900,40500,40000,,,63900,T0000152,SD
step up,0.0363,,39000,39500,39000,,,,,,63400,T0000152,SD
step up,0.0296,,51200,51200,50700,48300,,68800,,64900,,T0000152,SD
step down,0.0675,67800,66800,,,,41000,41500,,37500,,T0000152,SD
step down,0.0373,,,,,48300,48800,,,47300,,T0000152,SD
step down,0.0721,66400,,,44400,44400,42900,40000,,39000,39500,T0000152,SD
step down,0.0368,54100,,,,,,,,,,T0000152,SD
step down,0.0563,,67800,,,,,,,,,T0000152,SD
step down,0.0163,77600,,,,,,,48300,,48300,T0000152,SD
step down,0.0568,65400,,47300,49300,49300,49800,48800,47800,46800,45800,T0000152,SD
step down,0.0332,,45800,46300,46800,46800,47800,,,,,T0000152,SD
step down,0.0373,,,,,,,,,,,T0000152,SD
step down,0.0568,,,,,45400,,,,,,T0000152,SD
step down,0.0199,,,,,,48300,,,,47800,T0000152,SD
step down,0.0209,,69300,,,,,,46800,,,T0000152,SD
step down,0.0517,,,,50200,50700,49800,49300,49300,48800,,T0000152,SD
step down,0.1136,,,49800,49300,,47300,46800,46300,45800,,T0000152,SD
step down,0.0189,,,,,,50700,50700,,49800,,T0000152,SD
step down,0.0701,63900,43900,44900,44400,44900,44900,,44900,44400,,T0000152,SD
step down,0.0194,76100,76100,76100,45800,46800,47800,47300,46800,46300,43900,T0000152,SD
step down,0.0865,49300,39000,38500,37100,37100,36600,36600,36100,35600,35100,T0000152,SD
step down,0.0445,69800,71200,72700,76100,77100,77600,77100,45800,46800,47300,T0000152,SD
step down,0.0455,62000,63900,43400,,44400,43900,43400,42900,40000,39000,T0000152,SD
step down,0.0706,61500,43400,44400,43400,43400,,39500,39000,39000,38500,T0000152,SD
step down,0.0896,63400,44400,46300,45800,45800,44900,44400,44900,44400,41900,T0000152,SD
step down,0.043,,68300,66800,,40000,40500,40500,40500,40500,40000,T0000152,SD
step down,0.108,,,,,47800,47300,46800,45800,89800,40500,T0000152,SD
step down,0.0563,64900,40000,40500,40000,39500,39000,78100,39500,39500,39000,T0000152,SD
step down,0.0363,57600,,,38500,40000,39500,39500,39000,37500,37500,T0000152,SD
step down,0.0399,78600,79500,,43400,43900,44400,44400,44400,43900,43400,T0000152,SD
step down,0.0394,68300,68300,66800,66400,,,42900,44400,44900,,T0000152,SD
step down,0.0368,65900,68300,68800,68300,,,,,44900,,T0000152,SD
step down,0.0281,68800,73200,,,48800,51200,51200,51200,50700,,T0000152,SD
step down,0.1024,69800,,50700,52700,53200,,40500,51700,52700,,T0000152,SD
step down,0.0168,68800,69800,,,74200,74200,75100,75100,75100,47300,T0000152,SD
step down,0.0512,60000,,46800,47800,47800,47300,46300,,45800,,T0000152,SD
step down,0.0476,56100,,,42400,42400,,42400,43400,43400,41500,T0000152,SD
step down,0.0537,46800,48300,48300,47800,46800,,,,,,T0000152,SD
step down,0.0424,66400,68300,,47300,47800,47800,47300,47300,46800,45400,T0000152,SD
step down,0.0296,61000,61500,62500,,,41000,41500,,,38500,T0000152,SD
step down,0.0276,79500,80500,80500,80000,,,,,49300,49800,T0000152,SD
step down,0.0501,80000,,,73700,79500,,48300,50200,,48300,T0000152,SD
short-ur,0.0051,,,,,,,,86400,,86900,T0000152,SD
short-ur,0.0056,,,,,,,,,80500,,T0000152,SD
short-ur,0.0035,66800,66800,67300,66800,66800,66800,66800,66800,,,T0000152,SD
short-ur,0.0046,,,,,,,,,,,T0000152,SD
short-ur,0.0097,,72700,,,,,,,,,T0000152,SD
short-ur,0.0087,,,,,,,,,,,T0000152,SD
short-ur,0.0097,,,,,,,,,,,T0000152,SD
short-ur,0.0046,56100,59000,60000,59500,59500,60000,60000,,,,T0000152,SD
short-ur,0.002,68800,68800,68800,68800,68800,68800,68800,68800,68800,69300,T0000152,SD
short-ur,0.003,62000,62000,63900,,,62900,63400,63400,,,T0000152,SD
short-ur,0.003,56600,56600,56600,59500,59500,59500,59500,59500,59500,,T0000152,SD
short-ur,0.003,,,,,,,,,,,T0000152,SD
short-ur,0.0035,,,62900,62900,62500,62500,62500,,,,T0000152,SD
short-ur,0.004,,,,66800,66400,66400,66400,66400,65900,,T0000152,SD
short-ur,0.0056,79100,79500,80000,80500,81000,82500,82000,82500,82500,82000,T0000152,SD
short-ur,0.0025,57100,57100,57600,57600,58100,58100,57600,57600,58100,58100,T0000152,SD
short-ur,0.0061,,54600,54100,55600,54600,55600,55600,55600,56100,56100,T0000152,SD
short-ur,0.0061,,59000,59500,60500,,63900,64900,64400,64400,,T0000152,SD
short-ur,0.004,51200,51200,54100,54100,54100,54600,55600,55100,,53700,T0000152,SD
short-ur,0.0066,53700,53700,56100,57100,57600,60000,58500,58500,58100,57600,T0000152,SD
short-ur,0.0081,53700,53700,54100,57100,57600,58500,60500,61000,61500,,T0000152,SD
short-ur,0.0097,,48800,48800,49800,50200,51200,51700,52200,52200,,T0000152,SD
short-ur,0.0061,47300,,,50200,50700,50700,50200,,52700,52700,T0000152,SD
short-ur,0.004,,,,62000,,,,,,,T0000152,SD
short-ur,0.0051,,,80000,,85400,85900,85900,85900,86400,,T0000152,SD
short-ur,0.0035,,,,70800,71200,71200,71200,71700,72200,72700,T0000152,SD
short-ur,0.0046,66800,66800,66800,66800,68300,68800,,,69800,69300,T0000152,SD
short-ur,0.0056,49300,48800,48800,48800,49300,49300,50200,51200,,,T0000152,SD
short-sd,0.0102,,,,,,,,,,,T0000152,SD
short,0.0097,,,47800,48300,47800,48300,48300,48300,48300,,T0000152,SD
short,0.0087,,,,53200,53700,,,,76600,77100,T0000152,SD
short-dr,0.0066,,50700,51200,50200,50200,,,,,,T0000152,SD
short-dr,0.0092,,,,,,,,,,,T0000152,SD
short-dr,0.0081,,,,,,,,,,,T0000152,SD
short-dr,0.0061,51700,51700,51700,51700,51200,50700,51200,,,,T0000152,SD
short-dr,0.003,,,,,,,,,,,T0000152,SD
short-dr,0.0035,,,56600,57100,,,,,,,T0000152,SD
short-dr,0.0015,,,,45400,45400,45400,,,,45800,T0000152,SD
short-dr,0.0112,,,,50700,50200,,,,,,T0000152,SD
short-c,0.003,86400,86400,87400,87800,87800,87800,87400,87400,87400,86900,T0000152,SD
short-c,0.002,81000,81000,81000,81000,81000,81000,81000,,,79100,T0000152,SD
short-c,0.003,58100,58100,,59500,59500,,60000,60000,60000,,T0000152,SD
short-c,0.0066,47800,47800,49300,49300,49800,49800,50200,49800,49800,49300,T0000152,SD
short-c,0.0035,63900,63900,64400,,,,,,,64900,T0000152,SD
short-c,0.0035,63900,63900,64400,64400,64400,64400,,,,,T0000152,SD
short-c,0.0056,47800,47800,47800,47800,47800,47800,47300,44900,,,T0000152,SD
short-c,0.0071,51700,51700,54100,,54100,54100,54100,54100,,,T0000152,SD
short-c,0.0081,,,,,,,96100,,,,T0000152,SD
short-c,0.003,87800,87800,88300,88300,88300,88300,88800,88800,87800,,T0000152,SD
short-c,0.0051,,97100,98600,97600,97600,92200,92200,90300,83900,90800,T0000152,SD
short-c,0.0056,,99100,99100,99100,99100,92700,91700,,91300,,T0000152,SD
short-c,0.0081,52200,52200,54100,54100,54600,54600,55100,55100,54600,54600,T0000152,SD
short-c,0.0102,68800,69300,69800,69800,70800,70800,70800,70800,70800,69800,T0000152,SD
short-c,0.0081,80000,80000,84900,84900,85900,85900,84900,,77600,77100,T0000152,SD
short-c,0.0092,82000,82000,83400,83900,84400,84400,84400,84400,83900,83400,T0000152,SD
short-c,0.0087,,,,,83900,,,,,,T0000152,SD
short-c,0.0051,,90800,91300,91300,,92200,,,91700,,T0000152,SD
short-c,0.004,55100,55100,55600,55600,55600,56100,56600,56100,55600,54100,T0000152,SD
short-c,0.0061,48300,49300,48800,49300,49300,,51700,51200,50200,,T0000152,SD
short-c,0.0076,52200,52700,53200,52700,52700,52200,51200,50700,50200,,T0000152,SD
short-c,0.0087,50700,52200,52700,52200,52200,53700,,,,,T0000152,SD
short,0.0076,,,,48300,48300,49300,,,,,T0000152,SD
short,0.0035,,,,55600,56100,56100,56100,56100,,,T0000152,SD
short,0.0056,,56600,57600,57600,57100,57100,57100,57100,,,T0000152,SD
short,0.0097,50700,,51200,51700,51700,,51200,51200,,,T0000152,SD
short,0.0051,,55600,55600,55600,,,54100,,,,T0000152,SD
short,0.0071,,,,,,65900,66800,66400,,,T0000152,SD
short,0.0102,64900,64900,64400,63400,62900,63400,62900,63400,,,T0000152,SD
short,0.0051,46800,46300,46800,46300,46300,46300,46300,46300,46800,46800,T0000152,SD
short,0.0107,,78600,79100,79500,79500,79500,79500,79500,79500,79100,T0000152,SD
short,0.0076,69300,68800,69300,69300,,,69800,69300,69300,,T0000152,SD
short,0.0097,,45800,46300,46300,46300,46300,45800,,45800,,T0000152,SD
short,0.0081,,,62000,62500,62500,62500,62500,62500,62000,62500,T0000152,SD
short,0.003,64900,64900,64900,64900,64900,64900,65400,65400,64900,,T0000152,SD
short,0.0092,,,47300,47300,48300,,,,,,T0000152,SD
short,0.0046,,49800,50200,50200,50700,,,,,,T0000152,SD
short,0.0051,,,,80500,,,,,,,T0000152,SD
short,0.002,,,,,,,,64400,64400,,T0000152,SD
short,0.0158,,,,,,38500,39000,,,,T0000152,SD
short,0.0092,,,63900,,65400,,,,,,T0000152,SD
short,0.004,69300,69300,,,,69300,69300,,,,T0000152,SD
short,0.004,61000,61000,62000,62000,62900,62900,62000,62000,62900,62500,T0000152,SD
short,0.003,80500,80500,79500,79500,79500,79500,,,,,T0000152,SD
short,0.0087,,,,,,,,40000,40000,,T0000152,SD
short,0.0081,39000,39000,,,,,,,,,T0000152,SD
short,0.0061,,,,76100,,,,,,,T0000152,SD
short,0.0071,,,81000,,,83000,83900,,83400,,T0000152,SD
short,0.0081,,,,,,,,,,,T0000152,SD
short,0.004,,,69300,,71200,,,,,,T0000152,SD
short,0.0051,,,,,48300,48300,48300,48300,48300,48300,T0000152,SD
short,0.0066,,,,,,,,51200,51200,,T0000152,SD
short,0.0056,,,49800,50200,50200,51200,50700,50700,50700,50700,T0000152,SD
short,0.0046,50200,50200,50200,50200,50700,50700,50700,50700,,50200,T0000152,SD
short,0.0051,,45800,46300,46800,46300,46800,46800,46800,46800,,T0000152,SD
short,0.003,,,,,,75600,,,,,T0000152,SD
short,0.0076,,,51700,51200,,,,,51700,51700,T0000152,SD
short,0.0061,,,,72700,73700,73700,73700,73700,,,T0000152,SD
short,0.0051,47800,47800,48300,47800,48300,48300,,48800,,,T0000152,SD
short,0.0035,,,,73700,73700,73700,74200,74200,74200,74700,T0000152,SD
short,0.0025,,,,,,,,,,48800,T0000152,SD
short,0.0071,,,,,,,,,,,T0000152,SD
short,0.0046,65900,65900,65900,65900,65900,65400,66400,,,,T0000152,SD
short,0.0061,71200,71200,71200,71700,72200,71700,,71200,,,T0000152,SD
short,0.0097,,,,,,,,,,,T0000152,SD
short,0.0081,,43900,,,,,43900,,44400,,T0000152,SD
short,0.0051,,67800,,67800,,,69800,68800,69800,,T0000152,SD
short,0.0097,,,,,,,,,,,T0000152,SD
short,0.0071,,,,43900,43900,,,,,,T0000152,SD
short,0.0097,39500,39000,39500,39000,,38500,39000,38500,,,T0000152,SD
short,0.0071,44900,45400,45400,,,,,44900,44900,44400,T0000152,SD
short,0.0092,,,,,48800,48800,,,,,T0000152,SD
short,0.0071,,,,38500,,38500,38500,38500,38500,38500,T0000152,SD
short,0.0051,,,53700,53200,53700,53700,53700,53700,53200,,T0000152,SD
short,0.0056,38500,38500,38500,,,38500,,38500,,,T0000152,SD
short,0.0076,,,49300,49300,48800,,,,48300,48800,T0000152,SD
short,0.0046,64900,64900,64900,64900,65400,65400,65900,,,,T0000152,SD
short,0.0087,,,,48800,49800,,,,,,T0000152,SD
short,0.0035,,,,,,,,46300,46800,,T0000152,SD
short,0.0056,,51700,,50700,,,51200,,51200,,T0000152,SD
short,0.0051,,,,,,,,,,53700,T0000152,SD
short,0.0061,,,,,,,,,,,T0000152,SD
short,0.0051,,51200,,51200,51200,,52200,,,,T0000152,SD
short,0.0051,42900,43900,42900,43900,42900,43900,42900,,,,T0000152,SD
short,0.0066,81500,,,,,81000,,,,,T0000152,SD
short,0.0097,,,79100,,,,,,,81000,T0000152,SD
short,0.0071,,,,,48300,,,,,,T0000152,SD
short,0.003,,,,,,,,,52200,53200,T0000152,SD
short,0.0061,,84400,84400,,,,,,,,T0000152,SD
short,0.0066,,,,,,,,,,,T0000152,SD
short,0.004,,,,,,,,,,,T0000152,SD
short,0.0051,,,,,,76600,,,,,T0000152,SD
short,0.0071,,,,,,38500,38500,38500,39500,39000,T0000152,SD
short,0.0071,,,,,,46300,46300,46300,,,T0000152,SD
short,0.0071,,71700,71700,72200,,,73700,73200,73200,,T0000152,SD
short,0.0066,,72200,,73200,73200,73200,73200,,,,T0000152,SD
short,0.0092,,,,62500,62500,,62900,63400,63400,63400,T0000152,SD
short,0.0046,,,,70800,71200,70300,69800,69300,69300,69800,T0000152,SD
short,0.0117,,,,,,,,,,,T0000152,SD
short,0.0056,,,,,,,,,,,T0000152,SD
short,0.0107,,,,,48800,49800,,,,,T0000152,SD
short,0.0092,,,,,,,,,,,T0000152,SD
short,0.0035,,,,,,,,,51200,51700,T0000152,SD
short,0.0097,,,,,,,,,,,T0000152,SD
short,0.0051,,69300,68300,68300,,,,69300,,,T0000152,SD
short,0.0092,47800,47300,,,,,,47800,47800,,T0000152,SD
short,0.0066,,,48300,,47800,,,,,,T0000152,SD
short,0.0046,,49800,49800,50200,49800,49800,49300,,,,T0000152,SD
short,0.0087,,,,39500,39500,,,39000,39000,,T0000152,SD
short,0.0056,,,,,,79500,,,,,T0000152,SD
short,0.0046,45800,45400,45400,,,,,,,,T0000152,SD
short,0.002,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,T0000152,SD
short,0.0107,48300,48300,49300,49800,50200,50200,50700,51200,51200,,T0000152,SD
short,0.0061,45400,45400,45400,45400,45400,45400,44900,44900,44900,44400,T0000152,SD
short,0.0051,70800,,,34600,69300,67800,34600,67800,67800,68300,T0000152,SD
short,0.0056,65400,65900,65400,65400,65900,65400,65400,65900,65400,,T0000152,SD
short,0.0087,56100,56600,56600,57600,57600,58100,58100,58100,58100,,T0000152,SD
short,0.003,54100,54100,54600,56100,56100,56100,,,56100,56100,T0000152,SD
short,0.0035,66400,66400,66400,66800,66800,66800,66800,67300,67800,,T0000152,SD
short,0.0046,,,49300,50200,49800,50200,50200,50200,,,T0000152,SD
short,0.0107,,,,55600,56100,56100,56100,55600,,,T0000152,SD
short,0.0046,,,56600,56600,56100,56100,56100,,,,T0000152,SD
short,0.004,80000,80000,80500,81500,81000,81000,82000,81500,,,T0000152,SD
short,0.0035,58100,58100,59000,59500,59500,59500,59500,59500,59500,59500,T0000152,SD
short,0.001,51200,51200,51200,51200,51200,50700,50700,50700,50700,50700,T0000152,SD
short,0.0035,62500,62500,62000,62000,62000,62000,62500,62500,62000,62000,T0000152,SD
short,0.0015,66800,66800,66800,,,,,,,,T0000152,SD
short,0.002,58100,58100,58100,59500,59500,60000,60000,60000,60000,60500,T0000152,SD
short,0.002,56600,56600,56600,56600,56600,57100,57100,57100,57100,57100,T0000152,SD
short,0.004,,,48300,48800,49300,49300,49300,49300,49800,,T0000152,SD
short,0.0025,70800,70800,71200,71200,71700,71700,71700,71700,72200,72700,T0000152,SD
short,0.003,58500,58500,58500,,,,,,,,T0000152,SD
short,0.002,56600,56600,56600,57600,57600,57100,57100,57600,57600,57100,T0000152,SD
short,0.003,,,56100,56600,56600,56600,56600,56600,57100,57100,T0000152,SD
short,0.0056,66800,65900,66400,66400,66400,65900,65400,,,,T0000152,SD
short,0.0087,,,53700,54600,55100,55100,54600,54600,,,T0000152,SD
short,0.003,,,,60000,60000,59000,59000,59000,59000,,T0000152,SD
short,0.0051,51700,52200,52700,52200,52200,52200,52200,52200,51700,,T0000152,SD
short,0.003,53700,53700,54100,53700,53700,54100,54100,54100,54600,53700,T0000152,SD
short,0.0035,54600,54600,54600,54600,55100,55100,55100,54600,54600,54100,T0000152,SD
short,0.0035,53200,53200,53200,53200,53200,53200,,,53200,,T0000152,SD
short,0.0035,,,,51700,,,53700,53200,53700,53700,T0000152,SD
short,0.0066,56600,57100,56600,60500,60000,61000,,56600,,,T0000152,SD
short,0.0056,59500,60000,60000,60000,60000,60000,62500,62500,62000,62500,T0000152,SD
short,0.001,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,T0000152,SD
short,0.0005,49800,49800,49800,49800,49800,49800,49800,49800,49800,50200,T0000152,SD
short,0.0097,39000,40000,40000,39500,39500,40000,40000,40500,39500,,T0000152,SD
short,0.0087,43400,43400,43400,43900,43900,43900,43900,43900,43900,43900,T0000152,SD
short,0.0107,45400,45400,45400,45400,44900,44900,44400,43900,43900,43400,T0000152,SD
short,0.0051,,46800,47300,47300,47300,47300,47300,47300,46800,,T0000152,SD
short,0.0046,,61500,,,,64400,63400,,,,T0000152,SD
short,0.0087,,,54600,55100,55600,55600,55600,55600,55600,55100,T0000152,SD
short,0.002,58100,58100,58100,58100,58100,57600,57600,58100,58100,58100,T0000152,SD
short,0.0035,66800,66800,66800,66800,66800,66800,66800,66400,66800,66800,T0000152,SD
short,0.0087,53200,53700,54100,55100,55600,55600,56100,56600,57100,56600,T0000152,SD
short,0.0092,,45800,45400,,,,,,45800,,T0000152,SD
short,0.003,,,71700,72200,72200,71700,71700,71700,71700,71200,T0000152,SD
short,0.0061,,54600,55100,55100,55100,55100,55600,,,,T0000152,SD
short,0.0056,54600,54100,54100,54600,54600,54100,54100,53700,53700,,T0000152,SD
short,0.002,46300,46300,46300,46300,46300,46300,46300,46800,46800,46800,T0000152,SD
short,0.0087,46800,46800,47300,47300,47300,47300,47300,48300,,,T0000152,SD
short,0.0071,51200,,53200,52200,52700,52700,53700,53200,53200,,T0000152,SD
short,0.0061,58500,59000,58500,59000,59000,59000,59000,59500,59000,,T0000152,SD
short,0.0056,,34100,33600,33600,33200,33200,33200,32700,32700,,T0000152,SD
short,0.0107,51200,,,,,,52200,52200,52700,52700,T0000152,SD
short,0.0005,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,T0000152,SD
short,0.002,59000,59000,59000,60000,60000,59500,59500,,,60000,T0000152,SD
short,0.0107,67300,67800,67800,68300,68800,,67800,67300,67300,,T0000152,SD
short,0.0056,81000,81000,,,,82500,81500,82000,81000,81500,T0000152,SD
short,0.0051,,46300,46300,46300,46300,46300,46800,46800,46800,46300,T0000152,SD
short,0.0061,,,52200,53200,53200,52700,52700,52700,52700,53200,T0000152,SD
short,0.0051,58100,58500,58500,58500,59000,58100,58500,58100,59000,,T0000152,SD
short,0.0046,58500,58100,58500,58100,58500,58100,57100,,,,T0000152,SD
short,0.0035,44900,44900,45400,44900,44900,44900,,44900,,44400,T0000152,SD
short,0.002,,,,62900,62900,63400,63400,,,62500,T0000152,SD
short,0.0066,66800,67300,66800,67800,67800,67800,67800,68300,67800,,T0000152,SD
short,0.0046,46800,47300,47300,47300,47300,47300,47300,47300,46800,,T0000152,SD
short,0.0081,,49800,48800,49300,49800,49800,50200,50700,50700,,T0000152,SD
short,0.0071,66800,66800,66800,67800,66800,,67300,68300,,,T0000152,SD
short,0.0097,,45800,46300,45800,46800,,,,,,T0000152,SD
short,0.0081,,,,49300,49800,49800,49800,49800,49300,,T0000152,SD
short,0.0081,77600,77600,,78100,78600,79100,79100,79100,79100,79100,T0000152,SD
short,0.0076,63400,63400,63900,63900,63900,63900,63900,63400,63400,,T0000152,SD
short,0.0066,58500,59000,59000,59500,59500,57100,56600,,,,T0000152,SD
short,0.0061,,73200,73700,74700,74200,,74700,75600,76600,76100,T0000152,SD
