"","mean_f","var_f","diff.range","trend","max.jump","corr.decay","above_mean","duration","label","CallClass"
"3499",94815.4156198618,4396751.19121637,5900,128.531305697821,2400,-0.00206575833126442,31,-5.52146091786225,"short-ur","2"
"3500",32749.4947739643,131918.041393266,1000,-7.56177451162525,-1000,-0.000482334408755,16,-3.43578882643177,"flat","1"
"3501",54485.8913043478,1620622.68479226,4900,-50.1016232579982,-1500,-0.00120706923200681,33,-3.06830296638883,"flat","1"
"3502",92895.3865978849,120837.750356817,1000,-9.51170158235632,1000,-0.000550487320426443,13,-5.52146091786225,"short","2"
"3503",81574.3461100496,209468268.846463,39500,29.3272884220493,-37100,-0.000486363148360834,34,-2.68824757380603,"multi-step","3"
"3504",85963.6993291046,839557.13567529,2500,58.2406471053965,1000,-0.00229108049388297,22,-4.28308668681898,"flat","1"
"3506",65157.4929266963,154375.294392481,1000,-3.88884784107574,1000,-0.000376188909783887,15,-5.99146454710798,"short","2"
"3509",65319.9996299981,248570.990718413,1000.00000078615,-29.2436566259505,-1000,-0.00201900253014464,21,-5.65499231048677,"short","2"
"3512",38484.2055864172,8815967.13536811,8774.4158046539,-199.913681935184,-1704.69735105082,-0.0024408490804469,28,-4.81589121730374,"short-dr","2"
"3513",51599.0484799916,2333513.7906696,6400,59.9469061590883,-2178.82270331679,-0.00113254091166341,34,-3.62684406319448,"flat","1"
"3518",65450.0297065755,322834.801549668,1500,36.837933487588,500,-0.00230543147050153,17,-5.80914299031403,"short-ur","2"
"3521",75819.6902863973,63000.9940698437,515.485680133905,-1.09285946346015,-500,-0.000223484725793852,22,-5.38169897548709,"short","2"
"3522",77178.644951818,1478872.35744191,4900,68.6258722847449,-4512.62708336563,-0.00182535940114573,29,-4.28308668681898,"flat","1"
"3524",48180.0000000424,322040.816380133,1500.00000211817,37.3109243747319,500,-0.00235152744157149,29,-4.7444322533216,"short","2"
"3525",76175.7654160742,40230.5850579508,1000,-0.207399901660569,500,-0.000338980034867909,8,-5.80914299031403,"short","2"
"3527",75188.0457546495,228768.316243683,1400,27.7215202991102,500,-0.00196429575104635,26,-5.18498868124103,"short","2"
"3528",47208.225871316,2012727.89461874,4906.93153732199,87.075581372799,1000,-0.00214586206876941,30,-3.83970234384852,"flat","1"
"3529",50956.0078772774,935016.762181163,2400,58.4760437939135,500,-0.00207444747053141,34,-5.80914299031403,"short","2"
"3532",54285.9735128823,188387.283572856,1400,28.48750651564,500,-0.00231529858587574,25,-6.21460809842219,"short","2"
"3533",41260,720816.326530612,2900,-52.2929171668668,500,-0.00211998759293129,30,-3.18447439815087,"flat","1"
"3534",41412.3729792618,2014594.16250831,4509.53016731549,-92.0929746761286,-609.53016731549,-0.00229475127461071,31,-3.31593753771133,"flat","1"
"3538",45065.8928304879,405442.062474941,2227.8855599248,33.3637320019087,-1850.95484313059,-0.00158724996194779,25,-3.23398946267825,"flat","1"
"3539",44629.6558967083,359453.152511074,2500,-18.0716952251881,1000,-0.000837111547000364,20,-2.53451715034133,"flat","1"
"3540",42061.929628511,553567.61476974,3400,-23.5155955465845,-2000,-0.000838962259480363,24,-2.69562768110365,"flat-z","1"
"3542",46409.2327795588,1157390.03795951,4031.6937544578,59.0661701785558,1596.66636619819,-0.00177046396696973,30,-3.64581996465349,"flat","1"
"3543",47544,898840.816326531,4400,55.1452581032411,-1500,-0.00183905014093823,24,-2.94313982343482,"flat","1"
"3544",48238.448725796,896711.299891317,4742.78616607763,41.7114478858408,3242.78616607763,-0.0012223124574513,35,-3.89222037813197,"inverted-u","3"
"3545",58212.4046080493,3966920.44562611,5400,115.870092938036,2400,-0.00197257259726251,29,-5.65499231048677,"short-ur","2"
"3546",45952.3607833457,1400182.10620041,4527.07713612563,50.8281715315289,-4527.07713612563,-0.00130848725325381,27,-3.68887945411394,"flat","1"
"3548",64780.0139553163,179172.852060191,1000,-26.5531810837935,-500,-0.00221481128990764,25,-6.21460809842219,"short","2"
"3549",62232.4683345589,57637.0650813726,500,-10.8661103294199,-500,-0.00146950400041559,23,-5.99146454710798,"short","2"
"3550",44706.3959819322,1276458.81220869,3900,73.7157563190525,-1592.97648785924,-0.00231571403329455,23,-2.89679232569909,"flat","1"
"3551",42709.6673238136,1071783.33978325,3251.30599453511,64.23374330178,500,-0.00222257410469334,24,-2.54720767598538,"flat","1"
"3552",42185.5964902188,6076592.50778115,6400,6.05392898821068,-5400,-0.000422544503868741,26,-2.21183072972558,"flat-mz","1"
"3553",44501.9299703299,1664489.47287002,3400,-82.1110458868789,-1000,-0.00230107685831803,22,-2.47218787738023,"flat","1"
"3554",47648,2161322.44897959,5800,97.9591836734696,500,-0.00229528621490831,25,-3.40520540305969,"flat","1"
"3555",47065.7554687107,2092203.02723999,5639.61909032172,63.6596215582543,-1755.51404610684,-0.00130774269890863,27,-3.66516292749662,"flat","1"
"3556",47760,3053877.55102041,6300,116.22569027611,1000,-0.00231809659949645,30,-3.34387231504289,"flat","1"
"3557",45980.3301276172,1414455.08552765,4400,73.1424339658073,-1000,-0.00210250271231044,27,-3.18447439815087,"flat","1"
"3558",46906,2254453.06122449,5900,96.3697478991587,500,-0.00217417004118347,25,-3.35813789220171,"flat","1"
"3559",46820,1120000,3900,21.5606242497002,500,-0.000765077277085149,27,-3.22137895508632,"flat","1"
"3560",51471.4185714863,118529195.906934,36069.8729811,687.165394214817,5084.93649055001,-0.00220705251052285,19,-3.96859335691654,"step up","3"
"3562",67300,6.91455467146368e-23,5.82076609134674e-11,2.09082396904092e-12,5.82076609134674e-11,-0.000224259246598379,1,-5.52146091786225,"short","2"
"3563",68290.3148142934,457447.865153978,2000.00000000106,-39.8581011578264,-1000,-0.001984085932743,34,-4.81589121730374,"short","2"
"3566",69679.216963574,193273.450158087,1708.809713589,1.01188042377456,500,-0.000564974770638242,28,-4.81589121730374,"short","2"
"3567",68274.8153771333,138044.464089772,1500,-12.5096249836244,1000,-0.000891889171662517,34,-5.02068562994976,"short","2"
"3569",68080.1109262209,62906.9877098165,500.87566342474,-14.8008336142957,-500,-0.00204182489807574,28,-5.38169897548709,"short","2"
"3570",75486.5651052519,349129.353801337,1765.68200631277,33.0105605142508,1000,-0.00181709879044848,29,-5.09946650780287,"short","2"
"3571",80936.0773205517,454347.736320826,2000,40.8872911053473,1000,-0.00210348668824488,25,-5.52146091786225,"short","2"
"3572",62270.2699264249,2351710.45274052,5000.83647163462,79.2430672057267,-1580.08244759194,-0.00175040146911521,25,-2.79034544382904,"complex","3"
"3573",87220.9000718322,119089.147422249,1033.23466030427,-20.2117574623,-500,-0.00202095821663392,28,-5.65499231048677,"short-dr","2"
"3574",95090.9593322714,6601224.50387937,5800,133.871537320632,5800,-0.00161720993133782,37,-6.21460809842219,"short-ur","2"
"3575",90284.0051028463,1942741.9788862,3900,79.859688935339,2000,-0.00197927432752092,31,-5.52146091786225,"short-ur","2"
"3576",86046.0459341763,4114582.74028947,4900.43746834547,132.004521731638,2400,-0.00234091146587438,22,-5.65499231048677,"short-ur","2"
"3577",77940,147346.93877551,1000,23.8655462184869,500,-0.00213956758379358,25,-5.80914299031403,"short","2"
"3579",98406.3298070655,50006727.6701358,19500,469.808894440685,2900,-0.00241336108071234,24,-5.27851473925186,"short-ur","2"
"3583",65079.9999998992,222040.816260698,1500,27.1308523319377,500,-0.00187735151597046,31,-4.53751153751428,"short","2"
"3585",48564.108718369,810445.779731627,2653.81988152632,-56.2275812114802,-500,-0.00217577128752197,29,-4.14774533894922,"flat","1"
"3586",68626.2527399064,1459917.71430464,3943.24056244647,68.8496306932031,1109.9043491437,-0.00195280041870445,28,-3.91703554725169,"flat","1"
"3587",67762.8924315397,129646.097738877,1109.58465061913,15.1094742857909,-500,-0.00126130126149071,35,-4.11659017116942,"flat","1"
"3588",72310,237653.06122449,1500,-20.192076830732,1000,-0.00117688199867636,18,-5.52146091786225,"short","2"
"3589",51085.046594257,101732.876409581,1000,5.42447509938578,1000,-0.000527557239393576,27,-5.65499231048677,"short","2"
"3590",70393.9999995075,224248.979183791,1900,26.7226890176931,1000,-0.00173870563136005,19,-5.02068562994976,"short","2"
"3591",62633.2896188793,1533360.66000496,4253.96209041685,65.5440489312786,1000,-0.00168254502870547,19,-3.64581996465349,"flat","1"
"3593",70454.5580975035,204120.584597265,1711.98684655082,-22.6973760416135,788.729508726537,-0.00148668678787657,28,-5.09946650780287,"short","2"
"3594",45009.126820117,530170.90320494,2400,43.4686431239298,-544.1450635808,-0.00202682453604187,27,-2.56006132338876,"flat","1"
"3595",45329.8204559519,739936.652024837,2900,53.8758915673213,-1000,-0.00219326410822916,30,-3.75075485783202,"flat","1"
"3596",43966.9587872582,26596.0994867676,500,-3.36159104039665,500,-0.000478946995317301,8,-5.52146091786225,"short","2"
"3597",65071.8475168795,131973.553589681,1592.37474283131,3.07449265517124,1592.37474283131,-0.000237747256363374,14,-4.53751153751428,"short","2"
"3599",71678.7332265389,110134.614783013,1219.81424148603,11.5407273491278,500,-0.00100417792014226,40,-4.81589121730374,"short","2"
"3600",56311.7407251038,224825692.253543,48789.5379764059,939.796999329752,8329.8459921353,-0.00218217650054003,22,-4.02295456613543,"step up","3"
"3601",70415.5322424728,249217.697010421,1400,32.3186632474124,500,-0.00231515500110477,23,-5.02068562994976,"short","2"
"3603",45346.5418302628,70175.7268369533,900,13.8930836605265,500,-0.00153603153629282,38,-3.42038020107893,"flat","1"
"3604",73499.999999997,61224.4897977806,500.000000152082,-14.4057623052797,-500,-0.00199080055571767,30,-5.27851473925186,"short","2"
"3605",69585.4922431767,1282358.6779438,3400,71.6431135987319,900,-0.00226742558362744,25,-4.40631932724293,"flat","1"
"3607",60884.1399012798,187817.464233895,1235.05992194363,2.60912163093695,-1000,-0.00038262535027189,28,-4.81589121730374,"short","2"
"3612",48038.9705882353,1019542.98876412,4000,6.20142174516783,-1000,-0.00062248009997772,25,-2.56006132338876,"flat","1"
"3616",46003.0817417876,314372.815555838,2400,2.33252659352501,-1462.56684491987,-0.000407339639608567,23,-2.50225628812311,"flat","1"
"3617",45040,92244.8979591837,1000,-0.480192076830608,500,-0.000481066689741082,18,-2.5408422821183,"flat","1"
"3618",43910,392755.102040816,2500,-15.9183673469385,1000,-0.000811317834684689,17,-2.23026443141442,"flat","1"
"3619",43125.2674127708,261951.885374697,2047.87676107198,-19.9201361503342,1000,-0.00114825683129781,25,-2.71055333132033,"flat","1"
"3620",44502,583057.142857143,2900,-44.662665066026,500,-0.00198456898934392,23,-2.77419000360676,"flat","1"
"3621",38250.0767487964,207493.503487354,1749.99999999999,25.8547415567758,-1000,-0.00181061628144584,16,-3.32980738557548,"flat","1"
"3622",40286,4187351.02040816,5400,-116.345738295318,-1500,-0.00197842293145468,19,-2.77419000360676,"flat-z","1"
"3623",39625.9824389362,3389593.87840821,5099.12194681122,-25.8892208694483,2900,-0.000696554706373761,17,-2.43041846450393,"flat-mz","1"
"3624",43141.1593161868,715607.30901191,2900,19.5706926935094,-1000,-0.000815296368438642,31,-3.1349943408875,"flat","1"
"3625",37440,1004489.79591837,2900,-20.0912364945975,-500,-0.000820324917853827,25,-2.38488033572088,"flat","1"
"3626",37656,531902.040816327,2400,-14.7226890756297,500,-0.000797894448916889,20,-2.29958958401425,"flat","1"
"3627",38197.022556391,379129.649580448,2000,-1.13097870727251,500,-0.000613502135725613,24,-2.40683511436785,"flat","1"
"3628",38800,61224.4897959184,500,-9.60384153661512,-500,-0.00118212777105223,30,-3.24676102835774,"flat","1"
"3630",41514.7077746761,65100.8117170541,900,8.49501395410015,-500,-0.000931692803112049,12,-4.7444322533216,"short","2"
"3631",37412.0222050281,705553.232880155,2400,-46.7969074516729,-500,-0.00186651170090341,19,-2.48410696961744,"flat","1"
"3633",42269.264157241,1353138.85850964,4389.94410704768,16.7931494477907,1000,-0.000634890073125429,22,-2.27399763614213,"flat","1"
"3634",42077.4962433617,77738.3929897478,900,4.41457812646774,500,-0.000463717425049617,20,-4.40631932724293,"flat","1"
"3635",38978,2806240.81632653,4800,-66.2040816326531,-1000,-0.00127630438243534,21,-2.37946613733,"flat","1"
"3636",39893.9436932796,1740801.52965034,4745.73862226383,-81.8558142555026,-1345.73862226383,-0.00212106490247911,18,-2.70306265959117,"flat","1"
"3637",41067.4505905707,1022392.14183591,3884.71928621894,-44.2543907984631,2692.35964310947,-0.00131298226885553,21,-2.56006132338876,"flat","1"
"3638",40680,1650612.24489796,4900,49.2677070828334,-1500,-0.00115905824003329,25,-2.58097711853873,"flat","1"
"3639",47620,497551.020408163,3000,41.2965186074433,500,-0.00172886833135533,27,-3.25969781938846,"flat","1"
"3640",44231.8287526427,962757.28455098,3900,-49.2206269399933,1000,-0.00156829086727381,28,-2.79034544382904,"flat","1"
"3641",42472,2484506.12244898,7300,98.3529411764711,-1900,-0.00198930016758209,18,-2.57439381628954,"flat-z","1"
"3642",43557.0415130618,4716709.03889813,8800,129.390238031283,2400,-0.0018605758001035,32,-2.7333680090865,"flat-z","1"
"3643",39830,57244.8979591837,500,8.71548619447771,500,-0.00109728769479627,33,-4.49184150068109,"short","2"
"3644",39801.2514961213,945694.831657407,3400,-7.69910369761156,1000,-0.000614813132190553,20,-2.36872489549859,"flat","1"
"3645",38348.9731419721,1989482.50355001,5303.24092981726,-42.582831243845,1500,-0.000832150940985165,21,-1.82201251239908,"flat under flat","1"
"3648",46533.4599803413,167637.167275419,1500,15.3766959268887,-1000,-0.00107195438727651,26,-4.21312809821207,"flat","1"
"3649",44094,1490779.59183673,3900,-9.54141656662658,500,-0.000635404242131836,23,-2.23026443141442,"flat","1"
"3650",44130,522551.020408163,2500,-39.8799519807922,-1000,-0.00185631530255881,20,-2.45340798272863,"flat","1"
"3651",64038,502812.244897959,2400,-32.6578631452576,500,-0.00146856110856574,29,-4.11659017116942,"flat","1"
"3652",40808,4077893.87755102,6400,-96.8355342136854,3400,-0.00151729880130808,31,-1.96825801271922,"flat-mz","1"
"3653",39805.7934398935,2821450.89245975,4878.97391767257,-90.4136256534274,1532.3879877401,-0.00185069882092719,19,-2.79034544382904,"flat","1"
"3655",41795.6683283575,422150.481964206,2415.19584588667,-11.8876178235688,-1015.19584588667,-0.000735105277959454,27,-2.56655063882851,"flat","1"
"3656",69355.1382882366,73818.8436370191,1000,0.0910997622362247,-1000,-0.000190290040184781,12,-4.7444322533216,"short","2"
"3659",43260,908571.428571429,3000,-47.9711884753901,500,-0.00168741599540436,24,-2.26915031690781,"flat","1"
"3660",45640.0866196901,518631.996546354,2400,44.8629706667286,871.201765851489,-0.00208952442700673,29,-3.72970144863419,"flat","1"
"3661",66620.0072731458,38611.2051930526,400.142848267351,11.8658910430207,126.168624689017,-0.0021288753963377,27,-4.7444322533216,"short","2"
"3662",43295.8332292754,1306608.24481924,3500,-69.118875451578,1000,-0.00212393565947377,22,-2.34653698052323,"flat","1"
"3663",44977.6052377246,1946494.98927955,5300,87.5429485013412,-3692.90138652289,-0.00216591075888882,27,-3.31593753771133,"flat","1"
"3666",45144.9087222999,672842.110475468,2900,47.0173885944064,-1591.4009764825,-0.00191415033394483,34,-4.49184150068109,"short","2"
"3668",63006.6612440192,115340.466180357,1512.10526315784,-6.48197499095503,-1000,-0.00056269967369053,16,-3.77226106305299,"flat","1"
"3670",47132.1663749006,118824.93264714,1051.46793000661,17.4167812169418,500,-0.00138068920012902,27,-3.34387231504289,"flat","1"
"3673",66860,100408.163265306,900,19.1116446578643,500,-0.00196528323971867,14,-5.27851473925186,"short","2"
"3675",64000.4617207175,1197346.59019614,2400,57.2318935571412,2400,-0.00170119598201977,33,-5.80914299031403,"short-ur","2"
"3677",54600,132653.06122449,1000,23.0972388955581,500,-0.00212408241817212,13,-6.21460809842219,"short","2"
"3678",63737.8143366205,3799183.35393522,5400,115.421437549031,1500,-0.00205712382922362,32,-5.65499231048677,"short-ur","2"
"3680",41363.3025602395,114138300.804522,55443.1639293951,360.000458356036,-17634.3559512972,-0.000725937077612507,7,-2.9058915695542,"flat","1"
"3682",48312.9032151056,373875.018601143,2500,5.4019230164701,1000,-0.000582339533284671,22,-3.23398946267825,"flat","1"
"3683",39152.8816116996,4964215.84812328,7960.78615285756,-139.881894311915,-2400,-0.00213198481960553,14,-2.45923890303942,"flat-z","1"
"3684",55180.981779369,206600.894149555,1000,28.3693155543646,500,-0.00223168032858397,25,-5.80914299031403,"short","2"
"3690",52732.8563585491,1245164.72878047,6165.03029979851,32.3694617995808,-2694.47452236198,-0.000699620991754754,22,-3.55434856115633,"flat","1"
"3692",43114.4083218303,2610295.08031433,4900,-25.298993995323,2900,-0.000608604942298245,35,-2.79034544382904,"flat-mz","1"
"3693",47492.039432367,16530824.2907221,15872.6962303117,137.103821517642,4400,-0.000706159372781871,26,-2.53451715034133,"complex","3"
"3694",51718.2102361628,9561029.5583412,11300,-33.9561645726071,-5400,-0.000577087939877222,24,-2.21640739675299,"complex","3"
"3695",47962.3645599574,631044.54152148,2500,49.9095586628248,-1000,-0.00219375111470588,25,-4.68855179492714,"short","2"
"3696",46694.2344870116,121347.498234434,1500,11.0262701858731,1000,-0.000717195638196897,40,-4.87960703168985,"short","2"
"3697",43492.9486171584,2184352.65978299,5147.98283098848,-54.1703833291692,2193.80514487995,-0.000828055866244084,23,-2.47218787738023,"flat under inverted-u short","1"
"3699",42608.4151367493,332172.530700024,2969.75882356589,9.50069052288289,-1000,-0.00037825487466441,24,-2.51577831345509,"flat","1"
"3700",45835.2317149898,2320500.06169199,5621.92304696719,49.4610958067878,-2400,-0.00101962591258218,19,-1.62964061975162,"flat","1"
"3701",44221.4285714286,485058.309037901,2500,-30.6122448979593,500,-0.00103834217725032,28,-2.23492644452023,"flat","1"
"3702",43609.3313302614,1686111.00724841,5521.59426520357,-63.340184221634,-3312.18667988649,-0.00147097477749813,33,-2.98380370268872,"flat-z","1"
"3703",56531.3299502869,5440853.4130354,6637.65174288081,-140.740255346907,-2005.53834574858,-0.00215039307709679,28,-2.52823177452637,"flat-z","1"
"3705",44609.8390207989,8051058.97601009,11174.4333498032,-137.177511595653,6274.43334980321,-0.00143798536588678,26,-2.47812966550898,"flat","1"
"3706",81680,334285.714285714,2500,-36.9747899159665,-1000,-0.00217161402825126,28,-5.65499231048677,"short","2"
"3707",78899.445608512,1147600.9323721,4025.17125621157,46.4936077432183,-1438.01691919092,-0.00137627561986043,31,-4.6356293934728,"short-c","2"
"3708",49700,40816.3265306122,500,-5.07482488192264e-13,500,-0.000422281248649738,40,-5.09946650780287,"short","2"
"3709",72260,404489.795918367,2500,41.3925570228089,500,-0.00224665403212097,25,-5.27851473925186,"short","2"
"3710",62607.15412805,302175127.497062,36100,1025.36026956651,34700,-0.00204817005213572,25,-3.55434856115633,"step up","3"
"3711",77590,219285.714285714,1500,17.6470588235288,1000,-0.00102727799449514,42,-5.65499231048677,"short","2"
"3712",75380.0000022021,62857.1415988115,500,-5.37815100143578,500,-0.000771048715180824,28,-5.65499231048677,"short","2"
"3713",76106.3362699613,1069.63503426459,232.066315904987,-0.766831578639431,-146.410141459797,-0.000400984304091637,4,-4.02295456613543,"flat","1"
"3714",47012.8137340266,146178.755944485,1203.28155360307,8.16942762185918,509.576373643642,-0.000748409832363331,29,-4.05128507276165,"flat","1"
"3715",72129.9675005192,91934.1513187906,1000,12.4092587626905,500,-0.00113515989661349,37,-4.81589121730374,"short","2"
"3717",51910,684591.836734694,2000,52.4609843937581,1000,-0.00224467918348433,28,-4.81589121730374,"short","2"
"3718",54604,1059575.51020408,2900,63.980792316926,1500,-0.00213479924927261,23,-5.38169897548709,"short-ur","2"
"3719",78738.1079056564,260091.220543504,1594.60471717952,-25.7207986142519,500,-0.00158969642410312,29,-3.89222037813197,"flat","1"
"3720",80260.0000000038,196326.530610216,1000,-23.0972388951633,-1000,-0.00161812419558615,13,-6.21460809842219,"short","2"
"3721",71700,132653.06122449,1000,-23.0972388955578,-500,-0.00212408241817212,13,-6.21460809842219,"short","2"
"3722",90050,329081.632653061,1500,38.1032412965192,500,-0.00238445735611647,25,-6.21460809842219,"short","2"
"3723",47972.9070094943,5774068.49962615,8328.33856570817,-144.485147891642,-2000,-0.00213433692911281,26,-3.89222037813197,"inverted-u","3"
"3724",81809.7160696522,11159530.2346794,11567.3298331994,-91.4735956329066,-3329.18365267357,-0.000899905616776214,29,-4.87960703168985,"short-c","2"
"3727",46511.7084754241,373826.29711755,2241.14243978382,13.7463409445801,-1523.42731935147,-0.000767942745121689,23,-3.89222037813197,"flat","1"
"3729",56185.0531084921,107054756.973404,25400,-543.746455580836,-25400,-0.00173707004050281,24,-4.08637639257292,"step down","3"
"3730",48342.7625804868,348923.026227467,2729.62611827684,-28.1729863640082,500,-0.00125214754340619,28,-3.68887945411394,"flat","1"
"3731",76729.9998773168,508265.088297624,2000,47.2748956779448,500,-0.00235786366901554,23,-4.17990245058375,"flat","1"
"3732",78865.0107104775,1455103.18495523,3900,-66.4453185752731,1650.53552387607,-0.00186471544880244,33,-4.40631932724293,"flat","1"
"3733",84748,6944587.75510204,6400,156.619447779113,4900,-0.00199219752257747,36,-5.18498868124103,"short-ur","2"
"3734",78913.1207582209,121518.678115915,1509.72787647088,-2.79660090612546,746.296809164909,-0.00045813059551428,32,-4.7444322533216,"short","2"
"3735",79839.4706497187,2700534.13930462,5392.18248686015,103.090145468262,1635.37348959592,-0.00220484289436913,26,-3.83970234384852,"flat","1"
"3736",80309.9940418043,60099.7322705322,500,4.5371141618441,500,-0.000352176885576481,31,-5.18498868124103,"short","2"
"3740",42738.8473106523,289894.127910835,1500,-21.6962347611945,500,-0.00127756658434155,25,-2.80676617404137,"flat","1"
"3741",55389.9994251201,1205001.51346416,3000.01231885549,-71.5246747163406,-1000,-0.00233127359328541,27,-5.18498868124103,"short-dr","2"
"3742",37027.240149945,47285.6989880563,900,9.78678904708152,500,-0.00121115033789579,41,-2.86821895325503,"flat","1"
"3743",37840.6404560345,67613.5499915821,1000,6.17418873324159,500,-0.000762683337372256,26,-3.2754461763566,"flat","1"
"3744",41559.3039117963,534483.195774565,2400,-5.15220090760567,-1765.19558981395,-0.00048234827750597,19,-1.67184537256272,"flat","1"
"3745",44877.438781054,242606.283045607,1726.86097520714,-17.1120150467788,-1405.29658949134,-0.000962893548803473,37,-5.02068562994976,"short-c","2"
"3746",77352.0002453931,4911219.15714942,6400,98.6354479024592,1434.54374108772,-0.00123714942672474,40,-5.38169897548709,"short-ur","2"
"3750",47294,3870779.59183673,6400,-131.37575030012,-2000,-0.002386242325314,23,-5.02068562994976,"short-dr","2"
"3751",40013.3483429975,8682380.17858472,8924.08191601349,-154.961347301317,-1333.60138725449,-0.0016195327286862,13,-4.35831010805657,"unclear","3"
"3753",90300,0,0,-9.68447805856940e-13,0,3.694335196903e-17,0,-6.21460809842219,"short-ur","2"
"3754",79209.994392237,318978.185482987,1400,-32.1186465251039,500,-0.00200091780285156,26,-5.80914299031403,"short-dr","2"
"3756",80268.7124157551,1470611.64102069,2900,-68.7537606026917,-2400,-0.00191450769361715,33,-5.80914299031403,"short-dr","2"
"3757",74374.3017124672,33186716.9092272,13200,-338.527975023194,-2622.95955989772,-0.00204184969173836,20,-5.38169897548709,"short-dr","2"
"3760",88860.48372474,15175047.8797934,11849.5017946156,232.48956768454,2000,-0.00195276454270825,36,-5.27851473925186,"short-ur","2"
"3763",46059.3534428694,157980299.535274,40340.4405458364,-551.156505501777,-38100,-0.00123976061191422,14,-3.89222037813197,"flat","1"
"3764",57875.5693788709,1130292.89959409,2400,55.3951188912959,2400,-0.00161720993133782,37,-6.21460809842219,"short-ur","2"
"3765",38529.5573998878,1837737.47982843,4900,3.2186273425007,-1500,-0.000601241409026538,22,-1.91800319580231,"flat-z","1"
"3766",37864.2881025109,2742090.28804476,4900,87.9946112734819,-1121.80713814865,-0.00181492625963315,21,-2.9058915695542,"flat-mz","1"
"3767",35846.3362050705,107132.289526261,1000,14.1885376987881,-500,-0.00130799327277032,29,-2.86821895325503,"flat","1"
"3768",37726,1340330.6122449,3900,58.3097238895554,500,-0.00168199235945265,25,-3.19662521593338,"flat","1"
"3769",38946,7417228.57142857,7300,170.300120048019,3000,-0.00222243861945378,21,-2.2595256035336,"flat-z","1"
"3770",44786.7767586741,4280880.25626275,7300,88.9159480007664,1500,-0.00137880294567837,29,-2.24999264287488,"flat-z","1"
"3771",50500.0890679144,2967737.23155689,4900,89.3135145659913,1500,-0.00168899194513349,33,-5.65499231048677,"short-ur","2"
"3772",55075.5745882372,410233.551658446,1504.66441144274,39.1675378781892,1000,-0.00212367481853293,36,-5.65499231048677,"short-ur","2"
"3774",40120.415615079,2658270.99951389,7800,36.7641156998977,1500,-0.000519411640832417,23,-1.71925277844131,"flat-z","1"
"3775",39424.2694438407,1571096.63206542,5400,76.9026075473015,1000,-0.00197925314475654,35,-2.19732458233655,"flat","1"
"3776",37696,144065.306122449,1400,-19.9375750300116,500,-0.00161428748535213,16,-1.72260661053974,"flat","1"
"3777",37458.6632106847,1157121.8065776,5191.35368138675,54.2148311647769,-4691.35368138675,-0.00147595769423371,30,-2.78223509929159,"flat","1"
"3780",82828.597714132,22593628.9842373,19442.5488499811,306.215970822902,-5485.74190719448,-0.00219817641658632,19,-4.08637639257292,"upward ramp","3"
"3781",36712.0542026072,624483.13946317,2900,49.5765999749961,514.421087415998,-0.00214886813091908,19,-2.79034544382904,"flat","1"
"3782",31899.980820205,61232.333260596,500.861876863451,-7.15670452480584,-500,-0.000550001361266108,20,-3.79423996977176,"flat","1"
"3783",45229.610421538,640271.224300136,2900,-36.7661208754857,1400,-0.00141612031856672,19,-2.70306265959117,"flat","1"
"3784",45288,3176587.75510204,6800,46.713085234094,1000,-0.000911549040095518,22,-2.85076650330381,"inverted-u","3"
"3785",45124.5924451454,935999.957837667,3400,-44.0407447488028,-1000,-0.00147247833308323,27,-3.1349943408875,"flat","1"
"3786",40870,69489.7959183674,1000,-8.37935174069629,1000,-0.000779102626346811,35,-3.2754461763566,"flat","1"
"3787",46649.9777942235,53587.3144952132,501.110288827134,-0.842948578753248,500,-0.000520618422396674,35,-5.65499231048677,"short","2"
"3788",48459.9540393914,865023.339431612,3000,58.9013523439985,1500,-0.00211407101003118,25,-5.65499231048677,"short","2"
"3789",42575.8467203377,555093.790635639,3750.36153768121,34.0790853169112,-2875.1807688406,-0.00123490786022949,29,-2.58760404802634,"flat","1"
"3790",48469.4052067785,13403001.3647096,16600.3640272303,-76.3129696182344,-3189.19400690858,-0.000542425380358228,15,-4.49184150068109,"short-ur","2"
"3791",41294.9900819299,364743.342993274,2400,-23.8102574981717,-1000,-0.00110470015359729,18,-2.42475272696825,"flat","1"
"3792",43523.0827067669,858151.710614911,3500,-5.05300749224903,-3500,-0.000505559254990994,21,-2.17507177269509,"flat","1"
"3793",47239.0800498179,33236953.2164837,22858.8705471335,-85.0172282407975,-6041.81568200076,-0.000608866255515959,29,-4.6356293934728,"short-ur","2"
"3795",61296.3630864327,396081.742611857,2390.99617283724,23.5733927126706,-1600.89258260186,-0.00101474097361026,27,-3.91703554725169,"flat","1"
"3796",36326.7474479358,497285.949285199,2471.78910270032,-39.4576228585477,1000,-0.00175603401356074,20,-3.57198570264244,"flat","1"
"3797",57268.036493435,400889.325301365,1500,40.1960196988568,1000,-0.00223991057199917,17,-5.80914299031403,"short","2"
"3798",50918,144087220.408163,34200,266.386554621849,-32700,-0.000553985386887566,8,-5.80914299031403,"short-dr","2"
"3799",44778.0598730822,434889.01699484,2026.1361380649,22.6031217447116,500,-0.00110180907611448,32,-3.66516292749662,"flat","1"
"3802",42941.0246012593,78749.5893229912,1000,9.85343454054582,500,-0.000855522096967941,13,-4.53751153751428,"short","2"
"3803",45802,155302.040816327,1400,19.8655462184873,500,-0.00158684259679332,15,-4.31999124375443,"flat","1"
