"mean_f","var_f","diff.range","trend","max.jump","corr.decay","above_mean","duration","label"
45230.6365027186,3149430.62672596,4400,105.40187394752,500,-0.0020378222618244,19,-2.55361384779779,"flat-mz"
46256.2045234207,8754818.54539447,9328.4679387146,-189.677514029205,-4400,-0.00228350651247763,28,-2.49616984206671,"flat-z"
43289.0084377764,19935176.6122906,13443.174860506,-254.575767208995,-4654.849548307,-0.00181757831050099,13,-2.45340798272863,"flat-z"
47287.7796766579,468734.142602185,2417.869097243,-35.1549385839099,-1003.3211795211,-0.00150194336047633,23,-3.10109278921182,"flat"
42441.1053792052,3051164.91154855,7800,-63.4188840783218,-1296.0338395628,-0.000905150471049682,9,-2.00174003401598,"flat-z"
43581.2753475583,131215.122078229,1469.5927922388,15.9045960922675,500,-0.00114203637001523,16,-2.6009911288088,"flat"
43871.7564870866,201771.825042328,1000,28.6883973896951,500,-0.00232161474121735,25,-5.52146091786225,"short"
45115.408997126,4014460.66544738,5969.1050699972,-76.6759593795118,3155.3424508414,-0.00114422212926121,20,-2.97201574693668,"flat-z"
43140.4515466407,566125.102723206,2572.183496021,-39.5194977524431,1258.5481151465,-0.00175610769429854,26,-2.9058915695542,"flat"
50638.6751299827,11630.5422757567,517.954854946496,1.61196863337177,-242.154185712498,-0.000561034093956197,33,-3.86800612001137,"flat"
45052.1349480941,23147017.1562759,16053.3360836827,79.4715691156027,-4900,-0.000611210554430618,16,-1.96468530438165,"flat-z"
45234.4143256263,359925.269974674,1900.4050263009,-36.7546699657872,500,-0.00197720607946061,24,-2.54720767598538,"flat"
43084.9672628518,1482611.02374645,4666.1691862219,-24.6466661839936,1537.701836438,-0.000691652820203265,18,-2.37946613733,"flat"
44062.1572435831,4126387.55387603,8078.4938452526,-113.21000009033,-3178.4938452526,-0.00168859655890988,20,-1.86368520879964,"flat-z"
43729.2256353773,384929.941424422,2675.2052427544,-13.2977411552031,-1571.8856912062,-0.000644190517437776,27,-2.47218787738023,"flat"
45039.1447226218,13421686.6535829,12893.5916065002,-219.551925395563,-3900,-0.00200240920123778,29,-1.69717682674211,"flat-z"
44067.6165386021,2029399.98814764,3900,-2.5477285059365,-1500,-0.000400679525638757,20,-2.3258537199334,"flat-mz"
42410.4864270115,551483.487025427,2900,-39.4771236656769,1239.0591020973,-0.00167981892900098,16,-2.96229749746775,"flat"
43034.083364802,1424651.36650096,3900,-70.4596620356727,-1234.7312973087,-0.00201308878890834,18,-2.41239995900125,"flat"
43366.6397204059,444462.75335821,2000,-42.1548436955481,500,-0.00223107052574048,34,-3.94248221291285,"flat"
41655.5447771901,1160323.0406732,4330.2959553522,-50.0441769541453,2871.9049275552,-0.00145550728867442,21,-2.52198565802942,"flat"
42755.0384422422,646609.120047346,2400.0910384104,-52.9916469624995,-500,-0.00237308251908845,27,-3.14655516328857,"flat"
49626.08038428,153871.883588441,1342.5192245557,-22.5954049074092,500,-0.00188334344367968,32,-3.24676102835774,"flat-z"
42939.6983290144,1404159.92826609,4249.1721915156,-59.0218850719431,-693.2600936124,-0.00157391181853052,32,-2.25474776357989,"flat"
43550.1061440533,308014.66894219,1775.5172074586,-23.9801940280302,775.517207458601,-0.00137168834526599,20,-3.20892549401503,"flat"
47061.0460205842,377422.872102089,2000,-16.2434199620783,500,-0.000899084961119825,29,-2.85945465526144,"flat"
48700.8643399311,1021526.72289338,3759.8822106548,-58.8920831221786,1577.7143808653,-0.00199513921985589,20,-2.80676617404137,"flat"
52200,0,0,-7.26335854392705e-13,0,3.694335196903e-17,0,-5.52146091786225,"short"
44718,4641914.28571429,5900,-118.506602641057,-3900,-0.00179506460173333,28,-2.17068002211411,"flat-z"
44292.2554557007,32343937.2593936,28069.5779427111,163.416444872627,-7691.530407889,-0.000614381393744553,17,-1.14444682501191,"flat-mz"
41601.880534361,1511024.57036766,5318.1630158204,41.8893634063677,1528.3763544849,-0.000823331301245603,25,-1.91121890926538,"flat"
41414.4754142673,1077824.69703518,3177.1154185472,-9.03481432694235,528.529746684602,-0.000667710671279511,27,-2.77419000360676,"flat"
42050,53571.4285714286,500,12.6050420168066,500,-0.00175588583870606,15,-3.00376444525126,"flat"
51226.8730202995,14745.7246512977,567.929833442897,0.17585653559448,500,-0.000222983117550741,3,-3.37260992481024,"flat"
51503.3211864067,320876.769590581,2265.4347529338,-31.4352075574961,-765.434752933797,-0.00180959795476187,30,-2.98380370268872,"flat"
50420,99591.8367346939,900,11.3805522208879,500,-0.00102345548576724,26,-4.05128507276165,"flat"
43210.4692403766,137837.642342374,1069.5768108323,20.9053823102165,500,-0.00183996473024025,22,-3.75075485783202,"flat"
46308.7286345091,5072272.05398354,9874.5776908116,107.804414194429,3574.5776908116,-0.00140815859214576,14,-2.92434227746732,"flat-z"
48469.0186270512,1564091.94645871,5056.9141077639,-80.4696777691949,-2156.9141077639,-0.00218134983329792,19,-2.89679232569909,"flat"
48207.8084749527,363203.069063405,2349.491671649,-10.9817582311201,552.120043914001,-0.000744696171443103,31,-3.48349262438899,"flat"
45553.6403328157,3092016.8036549,5338.0653614129,-96.9592643582739,-4174.5541891136,-0.00178892853753235,27,-3.1349943408875,"flat-z"
44777.8064252449,1736663.12528531,4659.599968436,-61.4069743552789,-1405.2904831863,-0.00132016832354271,19,-2.3258537199334,"flat"
47506.1717906006,1928552.88853421,4800,83.8089261450904,500,-0.00203356414913347,18,-2.85945465526144,"flat"
44183.7054094182,972445.852279224,2900,-52.9969892184956,-500,-0.0017727741591819,17,-3.01389624418166,"flat"
44239.4962582834,648684.368820354,4268.3960301842,-13.4558625397693,1469.4612424886,-0.000463182475977807,35,-3.1349943408875,"flat"
42045.0824741382,91339.8971752168,1256.4976886146,-11.258453239999,756.497688614603,-0.00100071003439446,21,-2.62141389444266,"flat"
52239.9909511527,18776.2546292275,500.256220463802,0.573925664534262,500,-0.00025372523181394,4,-4.44816643717843,"flat"
42640.635627501,358293.900073927,2080.8988051186,12.9804725549863,-1094.75978878261,-0.00057186745610375,27,-2.47812966550898,"flat"
43150.005656411,251207.914358868,1915.9885005186,-12.0588838793726,1031.9770010372,-0.000549173876273295,24,-2.61455985801487,"flat"
42800,265306.12244898,1500,-22.1368547418971,500,-0.00137577119932663,28,-2.78223509929159,"flat"
43912.1707574499,191079.836232911,1608.5378724926,15.0212895919392,608.537872492598,-0.000972777573739527,17,-2.91507437053654,"flat"
43100.0281557961,71417.1189043237,1000,-10.8490284897696,500,-0.00117713672191435,21,-3.55434856115633,"flat"
44367.4922576243,198222.127833452,2000,22.9222583999753,500,-0.00164351251139858,33,-3.20892549401503,"flat"
44952.0534236468,94389.0495105172,1000,13.7109670076648,500,-0.00121331310179382,13,-3.68887945411394,"flat"
41519.6818119435,70856.7011151854,1400,6.05920042743022,-637.621087429601,-0.000421436465812585,9,-2.7333680090865,"flat"
33757.9265735767,194679.382874262,900,25.4479302354582,900,-0.00195597638453118,31,-5.52146091786225,"short"
44201.9241304905,3772634.07757648,5916.5348251181,-111.845368576929,-1000,-0.00197080801511369,18,-2.74887219562247,"flat"
46260.0493352743,3791306.10326272,7728.2923591613,-129.482537769894,-1718.8615727742,-0.00232437002202725,32,-3.32980738557548,"flat-z"
46247.3764969334,4213662.67583317,10251.1818556212,-78.3861347230094,4300.4727422485,-0.00110254506046846,26,-2.70306265959117,"flat"
47323.3000567106,12367658.250226,21051.935790388,-180.821787314181,-8375.967895194,-0.00139782646066267,31,-3.00376444525126,"flat"
46143.5369988199,159466.597198065,1611.666287008,-18.764392340093,500,-0.00130282327031005,31,-3.43578882643177,"flat"
47618.0537263847,4946909.31424221,6927.9146068787,-151.422893081391,-1000,-0.00246530980963046,26,-3.48349262438899,"flat"
45473.4308626488,9571325.70882589,9848.932353203,-168.064465793943,2530.1010934258,-0.00185963119604545,22,-2.6794627442503,"flat-z"
44039.7824204994,329929.241806604,1917.1682346989,-13.1813640501094,-500,-0.00082240450081785,20,-2.99373427089132,"flat"
50810.5099597211,436261.865206281,1927.6777275755,-37.9883298920905,-1000,-0.001985521314372,24,-4.11659017116942,"flat"
43291.4922878766,12422815.066396,13497.7479389491,-173.84024828275,-2273.9968363413,-0.00153139874712768,14,-2.35177533718482,"flat-z"
55833.9707737176,360957895.522364,61408.8760035254,727.884038135191,23987.9897715103,-0.00107073717230155,12,-3.25969781938846,"flat"
51422.5976014737,381256.649723441,2290.292960461,21.1998851585877,1000,-0.00107728425709723,24,-3.12356564506388,"flat"
49705.1522228746,4049390.41478642,6096.0549574154,-129.984724433492,1146.8873884674,-0.00227861702968441,29,-3.18447439815087,"flat"
45170.1206408281,6359280.89419001,8577.8710613733,-157.96920130163,-1618.5807075822,-0.00221339835918735,25,-2.74887219562247,"flat-z"
52072.3572332935,259318.983082224,2412.4812459894,28.4556374661956,1000,-0.00165119277241265,27,-3.94248221291285,"flat"
41963.5835697821,1249729.31918094,3900,-64.1978290444534,-1060.4119920879,-0.00195349106998187,20,-2.70306265959117,"flat"
41562.9564454082,997462.436650324,3017.6338049454,-66.4794355406204,900,-0.00235813034710445,22,-3.28876195233237,"flat"
43996.8562009754,41296028.5533588,34298.3652505921,294.178210383663,-17000,-0.0013717591524746,15,-2.4476108650443,"step up"
43886.304989595,47025.1175031374,1327.0033353584,9.52422963673862,-531.390866987502,-0.001056572986528,35,-3.23398946267825,"flat"
42163.7814907605,185439.184672969,1400,-19.3874339133074,-900,-0.00132412094513501,19,-2.09313486881184,"flat"
49310,1294795.91836735,3900,-53.6614645858345,-500,-0.00157494351221212,20,-2.75829141753896,"flat"
55107.7251706534,67214.6008247869,1106.5159849664,-5.09359043279639,-1000,-0.000415432719232445,8,-4.08637639257292,"flat"
42415.0082837096,1644824.24433105,6241.4355187618,29.2212707831266,-2450.3395372181,-0.000698597068019517,17,-2.74109005518041,"flat"
50030.0725347525,2598496.1877526,6695.8658124295,89.6787751855459,-2095.7253377778,-0.00176891427504333,20,-3.07911388249304,"flat"
41957.2670350545,303321.57232892,2046.1312718792,14.0883178015739,-500,-0.000893447733587392,18,-2.76620911527574,"flat"
43218.9329893316,309500.468326924,2000,-20.7164565684843,609.700793556302,-0.00105303125311825,16,-2.29461692334487,"flat"
41935.1712465138,431685.373309992,2153.797182088,-19.6241664538889,-416.037572401903,-0.000812740595816512,10,-2.41239995900125,"flat"
41865.8474095835,133682.598426466,900.000339619699,-21.7244157535227,500,-0.00203854533714543,29,-2.88598140959487,"flat"
41691.9983828038,40751.6542158031,400.080859809401,-10.4875852163587,400,-0.00166739391867688,24,-2.54720767598538,"flat"
41893.3275634523,54326.6714189374,900,-6.72521157636211,500,-0.000757061643524939,42,-2.23492644452023,"flat"
41522.7496626181,89560.4037608244,937.860998650503,-16.9433198380568,-900,-0.0017298279064188,15,-2.56006132338876,"flat"
41570.434158407,169343.367552143,1415.4135338346,-7.50895522738,500,-0.000666762223662557,19,-2.63666020501554,"flat"
41899.8054422596,667944.416330881,3009.727887021,-48.0901160366882,-609.727887020999,-0.00191069609029509,19,-2.34132592131048,"flat"
41670.3291248817,70910.1947232618,1066.4575996371,-11.6066135058408,-500,-0.00111087680650827,18,-2.85076650330381,"flat"
50698.3463881071,146743.054597975,1000,-6.19514678981049,500,-0.000473598278113194,33,-2.79852210426629,"flat"
45857.0503180551,28558119.5405227,20119.9736358158,253.253595171613,-19445.0590288079,-0.00136652874977249,17,-2.36872489549859,"flat"
45592,40751.0204081633,400,0.460984393758416,-400,-0.00050820542104997,24,-3.37260992481024,"flat"
41560.573055224,225738.094245554,1400,-11.2896022478825,-500,-0.00084916996446029,17,-2.18836394890402,"flat"
46337.3424485812,8772063.96451742,8800,184.445402411688,4000,-0.00213768103497975,15,-2.71810053695571,"flat-z"
41633.5773102894,399202.047124612,2365.1766797076,18.5298017026205,-741.897485806599,-0.000970616750880323,23,-2.12695252435089,"flat"
42784.1746371805,1004017.60802177,3171.0869565218,54.3188876139204,-500,-0.00178477212244056,19,-2.62970123469123,"flat"
42127.8725158276,1291526.23503536,4296.46099743259,51.5052830423956,-1576.9996174564,-0.00142615050123013,16,-3.09004295302523,"flat"
46424.256142329,553616.994222111,2785.5462249744,33.3415311108965,-1085.0332176047,-0.0013352129578769,29,-2.41239995900125,"flat"
40778.352445615,3406841.39987518,7202.515170551,-95.6391381299361,1101.1924791993,-0.00167708661102043,18,-2.11361899348142,"flat"
42545.2988478506,438906.342990201,2900,-7.32185316367978,1708.8181271201,-0.000369712929677551,20,-1.93933183369519,"flat"
40798.4948002189,286806.937346901,1979.8576902025,35.8511220580179,500,-0.00236475625802849,26,-3.23398946267825,"flat"
42265.1027912256,590665.031015239,3606.9756599766,-17.0195758577062,1907.57569753539,-0.000424141643491128,23,-2.08828049034704,"flat"
43837.9753364886,363992.249117761,2123.6681720987,-6.79833751931809,609.727836948303,-0.000572701670272545,32,-2.85076650330381,"flat"
43856.9070174555,12976541.1877156,11495.5354731576,-175.375803194835,-4400,-0.00160149276702963,20,-2.38488033572088,"flat-z"
41447.0990691924,1494204.5070702,3655.0246932173,-82.5411488532868,-500,-0.00244355976526317,29,-3.12356564506388,"flat"
43620.7294664769,411563.758714787,2528.2325585065,-1.67567905872176,1528.2325585065,-0.000524626746340133,23,-2.87706074383649,"flat"
41607.9650933868,1459064.06403898,4242.2840058675,9.75046890082682,582.537939201997,-0.000665192075709712,28,-2.37946613733,"flat"
43797.9437843104,323599.947938215,2000,33.4312057097388,500,-0.00195962039151036,22,-3.25969781938846,"flat"
40672.8330717258,203541.111438489,1584.3482214412,-1.67787612388236,1584.3482214412,-0.000282612588053868,28,-2.15244243456433,"flat"
50242.0222057765,63730.9843398383,901.110288827098,12.7421082426185,500,-0.00129918637346931,9,-3.28876195233237,"flat"
48894.8415611218,6915729.42073598,8076.6308889488,-9.66136785149262,-1432.2752293508,-0.000618646291051701,32,-2.97201574693668,"flat-mz"
44353.5322787066,15752684.8766845,13200,28.6224867438057,-5826.9742143956,-0.00056028335461616,18,-1.03057987827628,"flat-z"
42144,423330.612244898,1900,-17.4501800720292,-500,-0.00091726569013569,21,-2.50838000597364,"flat"
55136.5487507515,281049702.77958,42800.6963937081,69.4375880861677,10278.8871279493,-0.000573108968677401,18,-2.50838000597364,"flat"
42124,371657.142857143,1900,0.691476590636275,500,-0.000579841511037614,22,-2.9058915695542,"flat"
42769.5878730633,108764.387163272,1310.8044169581,-13.4972201733702,-1000,-0.00111213919184125,32,-3.9954046143672,"flat"
43626.4521143147,4284354.10752643,6786.6559427047,-53.1377267952918,5300,-0.000770861078428235,26,-1.78438671489864,"flat-mz"
41820.4921315883,79892.4840369245,900,-4.83707111405258,-500,-0.000586235599221476,29,-3.31593753771133,"flat"
41019.5041984602,52148.5222396434,1147.1462013956,3.5407731413192,500,-0.000333731033529675,7,-2.05572501506252,"flat"
41382.0749650374,621985.859599866,2957.7903474506,-30.8098824690244,500,-0.00116954460242401,34,-2.1663074747015,"flat"
41686.8448141065,38253.3505855385,400,-5.26300385160538,400,-0.00070754716773336,23,-2.85945465526144,"flat"
41625.2910771849,1008269.78276679,3427.0536274057,64.0449343249078,-1512.8640417454,-0.00218540263554141,24,-2.5408422821183,"flat"
41611.0226100631,163978.618476706,1593.9913762835,18.6911413500077,-500,-0.00146503258786589,19,-2.33098456751574,"flat"
41477.9967008798,21526.8161627439,900,0.128299120234841,-900,-0.000133747330845338,37,-3.25969781938846,"flat"
51648.3727687619,246291906.746194,43612.5839624089,-90.6819132278737,16213.3184066829,-0.000526081648353835,16,-1.25491528306351,"flat"
44286.6212789884,5422679.02173936,10266.2055895646,-43.7331724626005,2900,-0.00049607739826566,19,-1.74583053733966,"flat-mz"
41126.561905082,537794.479293098,3300,-38.425446614436,500,-0.00143370195752799,22,-1.64506509007725,"flat"
41025.4280697118,703392.866520392,3928.0131289789,34.4688350937198,1528.0131289789,-0.00125219142545922,24,-1.72260661053974,"flat"
42001.7023916174,771209.499137101,4760.7993279401,-30.6827659617855,-1000,-0.000831827252029024,15,-1.83759400557185,"flat"
40367.1458729832,58501.7126260161,1000,-4.28791208378005,500,-0.000371645907499723,35,-2.26915031690781,"flat"
40559.8341278789,152925.510950821,1639.2993159536,-17.7819115440804,1592.5242454392,-0.00132465534566259,17,-4.35831010805657,"short"
41362.1012287046,468573.770967843,3007.9781062292,-41.7222952742519,900,-0.00197741049177993,26,-2.86821895325503,"flat"
42475.8028071348,14388512.6034935,22946.3761128767,23.9104049424978,13134.7022680199,-0.000329970114050375,21,-1.91800319580231,"flat"
39800.9442299305,84997.3872421591,1301.6061972746,-2.68573317882349,-1000,-0.00031375797959168,30,-2.57439381628954,"flat"
44894.168259686,10365152.3513165,11253.0381286045,-124.686225103062,-6300,-0.000822186267697658,30,-1.91121890926538,"flat-mz"
44448.4880305175,4269104.5605178,8300,-5.07110944412842,8300,-0.000342799396797845,13,-2.03638205221939,"flat-z"
42555.7000623823,1082583.25092269,4215.4696064316,-55.8107087978464,-1650.2363627722,-0.0017365118042245,21,-2.38488033572088,"flat"
43371.5721800855,831245.168231713,3991.9811959181,-42.3422096575803,500,-0.0012027746256578,43,-3.68887945411394,"flat"
